Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Forest area (sq. km) [AG.LND.FRST.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) [SI.POV.DDAY],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Statistical Capacity score (Overall average) [IQ.SCI.OVRL],Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW]
2016,YR2016,Bulgaria,BGR,40.6392,4.054817805,54.33630086,64.72580474,39656831251,1.54,1476500000,38401.99951,53240950226,3.936758149,7580,19450,54057948019,1.38633E+11,19.20811643,8.871864106,92,59.72251142,5.4,24.426644,2.24609969,74.81219512,104.2524594,1.419313685,125.4743844,7.7,112.766703,..,1665570000,65.65790346,-0.701382098,7127822,1.8,0.1,92.04534,32.3665452,91.08322,0.97623,99.67708,84.44443333,111000,20.04102943,28.28713195,23,22.9901793,-0.244263619
2016,YR2016,Burkina Faso,BFA,106.5448,30.59006826,32.02584836,29.95182091,2825460758,5.353,390357184.8,52902.00195,10867024152,5.906024993,600,1710,11109220713,31927380886,22.88373154,6.019716212,88,36.47388758,..,19.53629555,-1.259733579,60.354,53.86939348,1.23336594,82.61152567,83,145.5622309,1029479980,397373892.5,68.15196637,2.915319071,18646378,..,0.8,61.72434,19.09148423,91.11084,0.97131,35.78715,74.44446667,274220,16.68623343,15.08481978,13,3.548537566,5.085564078
2016,YR2016,Burundi,BDI,56.61,31.54433409,35.68289076,6.65258895,602774443.7,5.599,55420.35666,2806.000061,2959640987,-0.600020001,270,740,2800630927,7799828964,9.190553677,3.195982557,93,25.09163483,..,12.20736309,0.96047019,60.528,25.03682045,2.115625208,51.08522649,63.8,155.7256984,742640014.6,31276058.24,408.4111371,3.177016087,10487998,..,1.2,67.67451,..,128.04206,1.01382,47.47817,62.22223333,27830,..,7.592545634,4,16.01913601,5.711300416
2016,YR2016,Cabo Verde,CPV,74.7374,7.995741096,83.7137394,44.229689,1542561687,2.346,126312006.1,908.6000061,1663008687,4.705791509,3130,6470,1662603658,3436508269,35.2566224,..,93,59.96217272,..,17.13039914,-0.231686837,72.347,43.65581525,0.620817347,113.331551,20.8,112.4009195,115239997.9,211373829.2,131.7980149,1.212831744,531146,..,0.6,91.03706,31.11348391,103.90747,1.01014,93.68711,68.88886667,4030,18.60381766,2.603036876,18,5.969561263,1.962769244
2016,YR2016,Cambodia,KHM,49.9048,24.74266442,71.06424218,61.28152493,9874767098,2.559,2475915854,93295.99609,20159271965,7.030966776,1140,3510,17963176528,55390903970,22.70583248,1.858670829,84,65.66850405,..,29.45196275,3.38084594,68.977,119.8952028,1.898582977,126.3169742,30.5,76.63844553,728409973.1,1199734452,89.31731815,1.565227051,15766293,..,0.6,92.41138,17.36610756,110.18765,..,..,66.66666667,181040,14.82589055,20.64927728,99,5.144188519,3.325378074
2016,YR2016,Cameroon,CMR,108.8318,14.54303727,18.3797197,19.23934954,7830250645,4.708,663789440.7,185960,32621535419,4.648481551,1380,3490,33094042933,83404598307,22.60815004,4.342571297,78,23.96516838,..,24.45973443,1.094639616,58.063,26.09012694,1.321468676,78.22900593,82.3,138.9765948,756609985.4,268900661.3,50.61568192,2.660494609,23926539,..,3.8,73.39319,15.03863718,116.1173,0.88564,60.05816,68.8889,475440,12.06988655,10.3820773,16.5,14.38862867,3.755654705
2016,YR2016,Canada,CAN,9.0084,..,..,31.52917447,..,1.5433,34201872161,3470224.063,1.52671E+12,1.107099385,43880,44500,1.58457E+12,1.60685E+12,22.78034058,14.46681227,89,33.88970582,..,..,0.797481083,81.9,52.611521,1.15845888,84.5231216,5.2,104.9811416,..,1289324860,3.970907493,1.132348655,36109487,..,..,..,17.74437896,101.02387,1.00818,112.51428,..,9984670,12.45503562,6.477119482,1.5,..,1.182792155
2016,YR2016,Cayman Islands,CYM,..,0.396657675,..,..,..,..,2684234739,126.9999981,4898908676,3.096282182,45730,42040,2861376282,2630577889,..,..,..,..,..,7.297272913,0.922691454,..,21.92325007,..,152.8808196,..,62.81741349,..,13507646.33,260.7041667,1.359711357,62569,..,..,..,..,..,..,..,..,260,..,0.103424002,..,..,1.359711357
2016,YR2016,Central African Republic,CAF,130.9522,31.91899149,29.32624205,14.82187966,688197639.6,4.87,7251164.853,221544.0039,1823779165,4.750316841,410,790,1868496482,3587703351,22.46346795,13.33086965,49,35.70876436,..,21.63823744,2.980114084,51.593,28.45739275,1.528332632,27.51062987,123.9,77.94116006,506609985.4,..,7.283840573,0.985894486,4537687,..,3.9,40.87417,7.508513625,102.0189,0.76095,15.03944,41.11113333,622980,7.015562614,18.06480639,22,..,1.828988094
2016,YR2016,Chad,TCD,164.516,46.12580311,24.82700535,26.29503676,3018312825,5.947,244516024.1,47483.99902,10090922857,-6.255527085,730,1980,10668020409,28769852476,24.39179479,..,37,37.00188837,..,13.65922911,-1.400839279,53.438,42.61255448,3.068475119,38.35901264,126.6,113.533841,624460022,..,11.56422014,3.143959589,14561666,..,1.4,41.32026,..,86.84687,0.69908,22.5566,54.4445,1284000,..,20.35444537,60,..,3.860904416
2016,YR2016,Channel Islands,CHI,7.2438,..,..,..,..,1.527,..,8.000000119,..,..,..,..,..,..,..,..,..,..,..,..,..,82.6,..,..,..,..,..,..,..,843.045487,0.9256539,166923,..,..,..,..,..,..,..,..,197.9999924,..,..,..,..,0.820728867
2016,YR2016,Chile,CHL,43.602,3.99347044,83.33202143,28.15990277,..,1.713,12135710064,180358.0078,2.5034E+11,1.670540173,13420,22250,2.44329E+11,4.05214E+11,22.22082926,8.17114468,93,27.55044448,..,28.89711563,4.469739686,79.779,47.74109824,1.918483301,127.972519,7.7,196.8899685,178440002.4,64551112.66,24.48995771,1.325201606,18209068,..,0.5,95.48255,20.77035517,100.97826,0.98853,101.77753,95.55556667,756700,17.39631147,13.59390501,7.5,..,1.396143052
2016,YR2016,Colombia,COL,67.9844,6.606412266,53.17172458,14.71713928,1.21951E+11,1.843,13847802735,584750.1953,2.82825E+11,2.087382502,6460,14110,3.11186E+11,6.79467E+11,23.16741956,10.338507,93,21.48551371,3.9,27.68916231,5.148334305,76.732,27.10439223,3.075071956,121.8160055,15.2,111.3335029,1106500000,4913252100,43.41720775,1.360060673,48171392,4.5,0.4,101.71125,23.72197159,116.2337,1.01984,95.01463,88.8889,1141748.984,14.9553969,9.446443648,11,33.76527814,1.790405922
2016,YR2016,Comoros,COM,67.17,31.36847203,19.06187805,10.67289558,160589546.5,4.347,3569823.73,365.9999847,1012147324,3.320680025,1320,2730,1048125486,2174888488,12.56067301,..,90,26.45998414,..,9.85451807,1.714756974,63.7,24.69996157,..,57.11331939,72.3,128.473962,53750000,116745529.7,427.5077775,2.310060155,795592,..,0.1,..,..,..,..,..,34.4444,1861.000061,..,0.126191493,16,3.540576157,2.831669989
2016,YR2016,"Congo, Dem. Rep.",COD,125.2448,18.59975364,11.60446152,23.9564422,5063827544,6.112,932374669.4,1522665.938,37134799975,2.399379098,470,850,36861846431,66982405715,36.9994352,..,77,31.96876806,..,41.16138163,4.349249135,59.655,27.46749681,0.948690513,36.66662914,94,112.3898431,2102209961,593480274.8,34.75403145,3.282914628,78789127,..,0.8,..,..,..,..,..,51.11113333,2344860,..,12.63431105,11.5,4.04511298,4.600817765
2016,YR2016,"Congo, Rep.",COG,113.4524,7.242272409,33.69197728,66.46572105,3758294119,4.536,50574345.34,223185.9961,9035848071,-2.800018788,1820,5410,9065086408,26944286775,27.75958265,..,67,85.67662474,..,53.87790454,8.973135671,63.556,104.3288901,6.38322968,108.8938839,53.3,137.963147,86900001.53,7704784.23,14.58564861,2.539585634,4980999,..,2.8,..,23.33562011,..,..,..,50.00003333,342000,15.07745321,36.70930393,50.5,3.229466647,3.2359397
2016,YR2016,Costa Rica,CRI,54.7214,5.130813556,68.06744454,32.09551247,25562670680,1.789,2620435491,27861.99951,57157992434,4.245989878,10770,15570,52758372800,76291513703,18.37741275,18.45661326,93,31.83202273,4.2,19.13985327,2.00347227,79.738,41.48501196,0,170.0362804,8.9,99.93413182,100720001.2,545423773.1,95.9527027,1.057570381,4899345,1.3,0.4,97.32091,24.71743174,111.76114,1.02941,125.81616,84.44443333,51100,13.91010125,3.035461937,22.5,14.88485949,2.186977685
2016,YR2016,Cote d'Ivoire,CIV,118.9842,22.42625277,34.50786606,33.39907508,11448053849,4.759,577479244.1,104005.9961,35296977344,7.971751186,1490,3550,35512588011,84661698864,17.68914899,4.827111282,71,30.34930253,..,25.22582224,-1.068553816,56.567,54.62224091,1.690104084,115.2314132,86.8,173.7483262,615789978,342202603.8,74.91419497,2.536099761,23822714,..,2.8,64.16321,16.07778403,95.88669,0.8335,45.03581,67.77776667,322460,15.70656503,14.89147508,7,12.99420486,3.416046542
2016,YR2016,Croatia,HRV,9.1792,3.110413884,84.47933999,47.63331698,..,1.42,1864321648,19224.00024,51596929180,3.483525422,12390,23780,51702346455,99280870469,21.03194277,14.70290996,90,46.51579141,7.3,21.25830121,-0.10263719,78.02195122,69.22311185,1.36022209,104.888678,4.8,99.14148755,..,2189504864,74.59522873,-0.698383457,4174349,0.6,0.1,101.02,39.67615024,98.20057,1.03202,98.87111,81.11113333,56590,21.40898263,23.50640991,22.5,..,-0.257731227
2016,YR2016,Cuba,CUB,52.0242,3.938929627,..,14.98303601,..,1.656,..,32536.00098,91370000000,0.513761468,7480,..,84811579545,..,9.560030645,..,99,12.28630842,..,22.9429791,4.32669085,78.607,13.77585641,3.07212433,35.18185629,5.2,180.8937926,2698110107,..,108.9704768,0.091156671,11335109,..,0.4,92.82561,..,99.56203,0.99113,100.11455,..,109880,..,7.184346846,..,..,0.135353788
2016,YR2016,Curacao,CUW,29.3708,0.379413077,..,..,..,1.7,133083798.9,..,3122287933,-0.986569701,19070,27500,3044805272,4390264012,..,..,..,..,..,18.20285633,0.047197531,77.7195122,59.28344982,..,115.8905198,..,..,..,148418994.4,359.6036036,1.060316441,159664,..,..,..,..,..,..,..,..,444,..,0.258181114,..,..,0.97077532
2016,YR2016,Cyprus,CYP,4.6978,2.139308739,255.5731846,70.75031294,..,1.345,8508203489,1726.699982,20890936462,6.746583679,24700,33000,21033714859,28105641758,17.0481525,13.42828437,90,69.04962848,8.2,10.90318951,-0.823903217,80.513,51.66833961,1.444332986,132.6368741,2.6,90.21971581,..,391574035.8,126.6436147,0.789478236,1170187,0,..,98.46739,36.73950631,98.54551,0.99481,99.11931,..,9250,23.51099504,1.687116707,6,..,0.692369931
2016,YR2016,Czech Republic,CZE,11.728,2.064937217,66.81662503,79.55561987,..,1.63,10850612308,26690,1.9509E+11,2.450542386,17590,32950,1.85882E+11,3.48126E+11,25.97979442,16.9926914,98,71.83905587,10,33.56535983,1.265511241,79.02682927,156.713093,1.002162337,117.5742832,3.2,105.7980174,..,3126388080,136.8341362,0.192048416,10566332,0,0.1,97.06747,31.66642547,100.20888,1.00721,104.63481,..,78870,14.67547122,21.68592436,24.5,..,0.318529833
2016,YR2016,Denmark,DNK,4.1856,0.961160974,210.7717847,53.42598048,..,1.79,7804020827,6172.199707,3.13116E+11,3.245957666,57880,51990,3.31557E+11,2.97793E+11,21.77539574,16.6798514,94,46.74284836,9.2,20.66861683,0.254595195,80.85365854,57.7546471,1.151786292,122.300966,4.3,100.8227243,..,1247014793,136.4136699,0.780392644,5728010,0.3,0.1,103.88269,38.71234551,101.80483,1.00967,129.11949,..,42920,33.33130567,17.75706832,3.5,..,0.912853069
2016,YR2016,Djibouti,DJI,19.4152,1.308776632,23.28310999,100.042245,2991449904,2.846,159998874.6,55.99999905,2618587757,6.918584624,2890,..,2680886658,..,41.18626142,..,75,124.4198741,..,11.20511662,0.149550136,65.064,32.2311138,..,37.15870638,63.2,99.68521319,185350006.1,57990096.78,40.0824849,1.640637851,929112,..,1.2,67.35251,..,69.38296,1.01397,48.11305,53.33336667,23200,..,1.322952886,14,31.60386604,1.783915736
2016,YR2016,Dominica,DMA,..,16.27180522,33.98156599,37.33666491,297134254.7,..,41156158.64,430.6000137,576229629.6,2.556494913,6790,10120,484351153.7,721634626.5,..,..,96,54.20247844,..,11.99174712,3.907357284,..,41.12943657,..,110.008835,33.9,111.2626033,8569999.695,44033723.67,95.076,0.174047346,71307,..,..,113.9267,..,114.72662,..,..,57.77776667,750,..,0.586134696,12,9.957544345,0.605897764
2016,YR2016,Dominican Republic,DOM,94.9256,5.507273225,45.01503316,23.90937952,28291448534,2.387,2516100000,20161.99951,75704647977,6.659200262,6860,14850,71380389144,1.54435E+11,22.97219036,4.76521493,85,27.67659173,4.9,27.57808736,1.993678464,73.471,35.98061774,0.663297901,83.75022036,30.6,111.6583151,176699996.9,5508400000,215.2296212,1.122509257,10397743,1.6,1,99.15803,14.90293598,110.29875,0.99023,79.88293,83.33333333,48670,12.91086855,11.20193934,18.5,18.60125762,2.223767097
2016,YR2016,Ecuador,ECU,79.9576,9.519016728,35.57983924,19.50479127,35373772127,2.475,768996868.1,124691.5039,99937696000,-1.226383985,5810,11010,95766622061,1.81647E+11,24.97903494,8.944202049,86,19.01654907,4.7,32.02300962,1.901646775,76.365,33.1426492,2.5147668,84.18035505,14.8,162.7285129,243710006.7,2612078852,66.40004429,1.70688086,16491115,3.6,0.4,103.55574,..,104.93496,1.02095,103.75013,71.11113333,256370,..,14.39643275,48.5,27.26413115,1.921173145
2016,YR2016,"Egypt, Arab Rep.",EGY,54.207,11.76931597,119.6001287,10.34546394,69173089957,3.41,8106800000,735.9999847,3.32928E+11,4.346643453,3460,11140,3.26404E+11,1.05238E+12,15.04023031,0.488214866,95,19.90108511,..,32.45595704,6.245663136,71.482,24.40679087,1.667282059,103.540997,22.8,146.4410425,2437350098,18590400000,94.87877041,2.14522549,94447072,..,0.1,96.90645,..,105.39358,0.99319,85.14645,87.77776667,1001450,..,11.55115349,16.5,19.50235548,2.021273317
2016,YR2016,El Salvador,SLV,70.2702,5.630537385,56.76846236,28.50269107,16566361650,2.079,479469380.7,2606.000061,24154000000,2.50702399,3510,7300,22294783285,46368436796,15.95164362,5.376495118,90,44.42928707,5.9,24.7992051,0.534445496,72.644,63.11998013,1.035453406,151.6211797,14.7,206.8600343,128970001.2,4561580071,306.7636583,0.489210768,6356143,2.2,0.6,92.97918,23.72557561,99.80045,0.97582,73.96273,92.22223333,21040,17.38166927,2.152227176,16.5,20.06374702,1.631869711
2016,YR2016,Equatorial Guinea,GNQ,157.8528,2.332239209,21.05455409,51.41282994,..,4.686,53962157.05,15564.00024,11233177619,-8.816417232,8260,20330,10036460066,24699683680,16.69864599,..,30,41.18790078,..,52.33025433,-6.285422111,57.713,64.29169238,0.17916868,47.37158281,90.9,119.8048569,6920000.076,..,43.32188948,3.911232347,1215179,..,6.9,..,16.81128585,..,..,..,45.55556667,28050,6.384406989,1.76532601,149,..,4.647715988
2016,YR2016,Eritrea,ERI,54.1058,..,..,..,795977669.5,4.164,52305000,15055.99976,..,..,..,..,..,..,..,..,99,..,..,..,..,65.111,..,..,14.9856792,44.9,79.55932903,66819999.69,..,..,..,..,..,0.8,..,..,..,..,..,28.8889,117600,..,4.872187166,84,..,..
2016,YR2016,Estonia,EST,9.3846,2.059482876,78.86645056,77.45379427,..,1.6,925591829.5,22316.00098,23996451498,2.631567906,18260,30200,24032098957,39736976808,25.3621893,22.01913397,93,73.54424386,7.8,24.01321483,1.709034962,77.64146341,117.2590039,2.075392382,144.1630523,3,95.93711633,..,486482638.4,30.2689211,0.029112226,1315790,0.5,0.8,96.44263,35.50995471,97.1178,1.00455,115.01412,77.7778,45340,21.81478566,19.48683327,3.5,..,0.243716597
2016,YR2016,Eswatini,SWZ,77.318,8.902101684,21.61357432,43.77500117,487146786.2,3.041,26852077.65,5905.999756,3840677845,1.26829648,3660,9930,4072856798,11059032088,12.75718259,0.199765123,89,42.31802153,3.7,35.11332787,7.343985685,56.962,80.97528941,1.725586231,89.31801432,61.7,111.1461216,147490005.5,98421043.99,64.76651163,0.896297661,1113984,28.4,28,95.14886,..,116.79501,0.94169,82.41221,55.55556667,17360,..,4.09554739,30,2.244990531,1.576670042
2016,YR2016,Ethiopia,ETH,68.9772,34.6988796,..,7.812080503,23795573548,4.456,4142937496,125395.9961,74296618481,9.433482658,670,1740,68942747989,1.80318E+11,37.3487737,5.838211692,66,27.0869723,..,21.9325682,10.39792554,65.482,26.31613713,0.701484929,49.44236323,60.4,144.7156025,4084250000,772235946.6,103.603501,2.708106304,103603501,..,1.1,..,9.358219992,..,..,..,70.00003333,1104300,8.087065533,18.47495203,35,20.77111041,4.9375479
2016,YR2016,Faroe Islands,FRO,..,20.97046833,..,..,..,2.6,..,0.799999982,2689157271,..,..,..,..,..,..,..,..,..,..,14.90946052,..,82.04634146,80.73035267,..,113.1069271,..,119.6822532,..,158410000,34.50787815,0.253575128,48173,..,..,..,..,..,..,..,..,1396.000061,..,0.023492473,..,..,0.588061099
2016,YR2016,Fiji,FJI,48.663,10.66433325,67.94504393,..,849520724.9,2.797,391619655.4,10220.59998,4930204220,2.509785497,5360,9260,4671710160,8078765156,..,2.402982957,94,..,..,16.20268639,2.569115443,67.175,65.75792514,0.913179008,119.7485325,25,113.3125405,117419998.2,269109464.5,47.75035577,0.433308394,872399,..,..,107.01842,25.64880153,106.43889,..,..,58.88886667,18270,23.48546103,0.989795911,40,2.481313427,1.359143813
2016,YR2016,Finland,FIN,6.135,2.3109746,153.3915139,34.8158945,..,1.57,4875739369,222180,2.4057E+11,2.627998449,45480,44240,2.49923E+11,2.43105E+11,23.25228523,10.0586466,94,36.09368965,9.4,23.50103916,0.188581589,81.42926829,49.36145528,1.428895336,131.3291545,2,92.45218424,..,862148275.2,18.08200783,0.287421402,5495303,0,0.1,100.88497,37.44873186,100.41884,1.05761,152.16286,..,338450,20.81670376,14.21091854,17,..,0.346086568
2016,YR2016,French Polynesia,PYF,39.1822,..,..,..,..,1.973,61544514.32,1550,..,..,..,..,..,..,..,..,..,..,..,..,..,77.024,..,..,102.0162069,..,91.72894915,..,581560094.2,75.0204918,0.529854316,274575,..,..,..,..,..,..,..,..,4000,..,0.005855084,..,..,0.612469627
2016,YR2016,Gabon,GAB,98.2148,4.97313691,23.18680512,44.03534729,5285622412,4.039,1241129612,232000,14014369642,2.091442208,7080,16450,14205775969,33038652080,26.98226104,..,64,26.09803377,..,45.03785091,-4.26975398,65.418,46.93040192,1.447542623,147.543495,48.1,137.4935851,41500000,18460000,7.792420538,3.043395155,2007873,..,3.9,..,17.39206057,..,..,..,36.66663333,267670,11.46806371,12.0754505,47,..,3.542595269
2016,YR2016,"Gambia, The",GMB,80.7266,21.86137936,..,16.43890352,515976189.3,5.338,-1132320.07,4896.000061,1467255923,1.943359655,620,2330,1335005636,5012846518,15.45427765,1.250463005,97,31.6509073,..,20.93559296,7.820622749,61.166,32.57782043,..,132.0589763,62.6,101.3741718,91989997.86,207369236.5,212.3655138,2.988605658,2149139,..,1.9,69.27261,..,92.02221,..,..,64.44443333,11300,..,1.367025436,25,15.33456027,4.146866218
2016,YR2016,Georgia,GEO,47.456,7.296573278,57.35130375,40.79947539,15820110586,2.059,1656154174,28223.99902,15141758567,2.9,4080,9990,15206445154,37227980718,30.15208171,4.560222009,93,56.02606318,6.7,19.25549727,2.625739513,73.207,62.12620521,2.199119141,137.7647586,10.2,142.7307422,462739990.2,1520785231,65.21405578,0.059816599,3727505,3.9,0.3,115.43395,23.11418685,100.34395,1.01026,100.90735,88.8889,69700,22.28708561,6.441048205,2,36.20660891,0.734644622
2016,YR2016,Ghana,GHA,67.644,20.97689131,26.67807613,31.88067471,21166281051,3.984,3485333369,93654.00391,55009730600,3.447792991,1830,4060,52009239848,1.15547E+11,27.82470158,2.287721058,89,37.47699552,4.7,28.22665877,15.24938072,63.124,43.73408075,0.382466724,134.4889824,52.3,177.0164989,1318650024,2979934204,125.1733585,2.246599268,28481946,13.3,1.8,..,..,106.72797,0.99612,68.90294,68.8889,238540,..,7.794238609,14,8.560512368,3.464974978
2016,YR2016,Gibraltar,GIB,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121.9314106,..,56.71800427,..,..,3373.7,0.002964149,33737,..,..,94.68085,..,101.12116,0.98619,110.58452,..,10,..,13.12759097,..,..,0.002964149
2016,YR2016,Greece,GRC,7.4862,3.577259308,124.3994302,30.06374593,..,1.38,2698544612,40841.99951,1.95222E+11,-0.190952296,18890,27270,2.03592E+11,2.93914E+11,11.47456202,13.6166331,97,30.77678177,6.3,14.85698762,-0.244138933,81.38780488,39.47650619,2.543063186,118.122548,4.7,88.49646315,..,417164366.4,83.5994647,-0.415913028,10775971,1,..,97.33734,47.46726423,99.27773,0.96536,102.95685,..,131960,26.31511152,8.563345285,13,..,0.020056563
2016,YR2016,Greenland,GRL,..,18.41173856,..,40.76504771,..,2,..,2.199999988,2707146783,4.68195411,..,..,..,..,24.49667192,4.80668509,..,45.07262521,..,17.68740706,3.537782458,70.84878049,48.35349188,..,..,..,91.81646282,..,..,0.136888781,0.128227978,56186,..,..,..,..,..,..,..,..,410450,..,22.35997889,..,..,0.423549977
2016,YR2016,Grenada,GRD,30.4132,6.20638547,53.3424751,49.31090844,597084033.6,2.104,113533411.2,169.8999977,1061631222,3.735614132,8350,12580,920354480.1,1386903790,..,..,95,49.80072071,..,12.15517295,2.647219393,72.408,35.88816832,..,107.9012525,15.2,105.2618043,8579999.924,45070131.1,324.2970588,0.602203221,110261,..,..,..,..,112.49787,0.99113,115.18686,51.11113333,340,..,0.172574854,15,8.944130132,0.810354703
2016,YR2016,Guam,GUM,33.11,..,..,19.37877481,..,2.358,..,250,5795000000,0.289073039,..,..,..,..,..,..,..,51.35461605,..,..,1.196085861,79.391,10.92320966,..,..,..,106.5016691,..,..,301.7611111,0.676102623,162951,..,..,..,..,..,..,..,..,540,..,0.069425194,..,..,0.763712877
2016,YR2016,Guatemala,GTM,72.4582,10.00942325,44.03325673,19.54210154,21479829243,2.973,1174500000,35036.00098,68663649522,3.092482558,3800,7780,62994274483,1.29027E+11,12.88760518,5.811945406,86,27.46278219,..,26.02546616,3.698831257,73.541,39.99933035,0.423139348,110.1395181,28,171.292235,265450012.2,7362674020,154.7504666,2.013931786,16583060,..,0.4,79.13231,11.00621043,100.8123,0.95971,53.43599,71.1111,108890,10.39394283,15.70673977,26.5,22.09341604,2.70792611
2016,YR2016,Guinea,GIN,137.4098,17.58994666,23.11147074,29.37151131,2174232835,4.854,1618447260,63280,8603833218,10.82062122,780,2140,9153013075,25137629307,52.6698422,..,48,82.46795119,..,30.10384717,5.668954147,60.17,79.53431716,2.487014657,94.64639604,105.3,103.2565986,566760009.8,52170780.86,47.77161403,2.644487343,11738441,..,1.5,59.66737,..,91.50917,..,..,55.55556667,245860,..,21.36732601,15,3.13724694,3.548160219
2016,YR2016,Guinea-Bissau,GNB,105.4184,46.34835901,23.98333262,26.5081143,295206698.4,4.631,14221700,19620,1178204501,6.262805638,650,1690,1164948573,3012345990,7.823093745,..,86,31.30411011,..,12.55358405,6.096399673,57.328,44.30470257,..,72.13911508,87.7,99.13100985,196820007.3,56431260,63.38680654,2.570575611,1782437,..,3.6,..,..,..,..,..,42.2222,36130,..,11.62021971,8.5,3.137846835,3.539163617
2016,YR2016,Guyana,GUY,76.118,13.25891642,53.51460474,41.11364173,1643860037,2.509,162654036.4,165160,3504024213,3.363216124,4210,7760,3248791877,5987482016,21.11955676,0.197012307,99,41.31929943,..,36.36295713,6.029940482,69.454,82.44806041,1.505432012,75.79508095,32.1,128.8045065,69900001.53,269173992.9,3.918547117,0.511309291,771366,..,1.5,..,..,..,..,..,57.7778,214970,..,5.306076838,18,4.970372985,0.666030606
2016,YR2016,Haiti,HTI,52.854,17.87158259,31.55836988,20.72184401,2167817708,3.041,104900000,961.9999695,7970649131,1.452710152,780,1800,8470080471,19477739538,30.48573186,..,69,52.62005104,..,61.24554251,11.96228051,62.896,56.0180222,0.000840816,60.0002583,68.7,249.7249387,1071680054,2358653340,393.3225689,1.341320934,10839970,..,2.1,..,..,..,..,..,38.8889,27750,..,0.270169623,97,5.367500923,3.172721959
2016,YR2016,Honduras,HND,74.3484,12.04990141,61.41725453,42.71410478,7596339113,2.536,1147030450,44720,21717622071,3.892972197,2120,4360,19699535435,40381119000,23.37712854,2.839636914,96,57.10161217,3.1,25.8278975,3.678068144,74.701,85.27176658,1.6802279,84.48900013,18.8,123.4279545,412399993.9,3863739159,82.85633211,1.717638855,9270795,18,0.4,80.47022,..,92.58469,1.0548,51.82078,77.7778,112490,..,12.42893369,42,14.90614236,2.885456973
2016,YR2016,"Hong Kong SAR, China",HKG,2.7682,0.076206016,200.6809856,187.0108893,..,1.205,1.33259E+11,..,3.20861E+11,2.176398369,42970,60230,3.15281E+11,4.41898E+11,21.50724098,13.50280929,..,184.7206937,..,7.475657638,1.638084646,84.22682927,331.6298958,..,242.7675438,..,97.4569297,..,399492889.2,6987.238095,0.619366345,7336600,..,..,104.1517,..,108.14175,1.00293,103.55928,..,1110,..,41.9047619,1.5,..,0.619366345
