Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Forest area (sq. km) [AG.LND.FRST.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) [SI.POV.DDAY],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Statistical Capacity score (Overall average) [IQ.SCI.OVRL],Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW]
2017,YR2017,Burkina Faso,BFA,104.329,28.3349849,34.050353,30.34996817,3128873504,5.271,2566335.657,..,12330338343,6.34991812,590,1800,11284356487,34634454190,25.01571106,5.958174131,88,36.21579486,..,20.69960027,4.727340095,60.768,54.90522491,1.427258411,93.50365342,79.6,145.0583855,891609985.4,416839243.1,70.15089181,2.890850806,19193284,..,0.8,63.51922,19.17083329,93.65313,0.98214,38.11725,73.33336667,274220,17.41643542,14.92288055,13,3.472206335,5.032402435
2017,YR2017,Burundi,BDI,55.59,28.54664701,36.20372984,7.4447026,613972235.4,5.502,316473.4494,..,3172292379,0.500009999,280,740,3026208535,7978021198,8.805998394,1.663633835,90,26.9515346,..,10.99312984,11.44917292,60.898,29.22177054,1.870652196,54.68367609,61,162.3714806,435820007.3,33725358.65,421.6130841,3.181367524,10827024,..,1.1,68.3787,..,123.85962,1.02149,49.25443,63.33336667,27830,..,7.591471706,4,14.03550604,5.716012422
2017,YR2017,Cabo Verde,CPV,73.759,6.738689905,85.95608403,45.92281296,1761710518,2.309,111711633.7,..,1769787215,3.702039188,3080,6760,1655326970,3635906594,38.21336828,..,96,67.38035354,..,18.1919629,0.685148447,72.57,47.40682906,0.537769951,113.909075,20.1,112.35108,123010002.1,216584250.6,133.3739454,1.188624222,537497,..,0.6,87.40142,28.79389678,103.28292,1.00729,92.64199,67.77776667,4030,20.08675268,0.015591705,18,6.004209661,1.922134258
2017,YR2017,Cambodia,KHM,50.177,23.36144048,74.37726523,60.68195781,11238063680,2.53,2788084322,..,22180376506,7.01503011,1240,3770,19795304122,60357035541,22.89196799,..,84,64.10581574,..,30.84892761,3.323538056,69.289,124.3621811,2.084627563,116.0128584,29.2,73.08026436,855760009.8,1294717701,90.69461817,1.530261745,16009414,..,0.6,89.54563,18.55837505,107.81306,..,..,63.33333333,181040,15.78871893,20.64949541,99,6.234135012,3.277374958
2017,YR2017,Cameroon,CMR,105.8,14.37221482,16.56080718,18.58391647,10013693339,4.639,814001700.8,..,34922782311,3.549087318,1340,3580,32870702825,87846980586,22.92985913,4.911430716,77,22.60605047,..,25.28827825,1.482471322,58.511,23.87553181,1.306175769,81.96421137,79,144.2490794,1216589966,316601909.7,51.9685325,2.637694363,24566045,..,3.7,68.21424,15.14878498,110.32068,..,..,70.00003333,475440,12.24545233,10.38214511,16.5,10.69448364,3.715609799
2017,YR2017,Canada,CAN,8.387,..,..,31.46312002,..,1.4961,29109803320,..,1.65E+12,2.978565954,42960,46260,1.57E+12,1.69E+12,23.57152748,14.641965,90,33.67951203,..,..,2.563357848,81.94878049,52.40331395,1.293395107,86.28149306,5.1,108.089112,..,1326198148,4.01827985,1.194280492,36543321,..,..,..,17.80182529,100.94368,1.00546,113.76286,..,9984670,12.52123949,6.477193623,1.5,..,1.255763201
2017,YR2017,Cayman Islands,CYM,..,0.397277264,..,..,..,..,3609446382,..,5141833913,3.039349203,47140,43550,2987731371,2760295789,..,..,..,..,..,7.236038713,1.862796224,..,21.08197227,..,152.4975545,..,61.43424329,..,15584663.38,264.0916667,1.290996168,63382,..,..,..,..,..,..,..,..,260,..,0.103453166,..,..,1.290996168
2017,YR2017,Central African Republic,CAF,129.074,32.79017123,26.57189585,17.25977376,729507382.8,4.796,6871735.872,..,2067230996,4.527278213,440,860,2004105992,3966633789,25.6012512,27.92529616,49,39.88377195,..,20.73722455,6.443706288,52.24,24.57393493,1.435513055,25.57404521,119.8,79.40246021,511980011,..,7.377488844,1.277504136,4596028,..,3.7,..,..,..,..,17.13538,38.88886667,622980,..,18.06482422,22,..,2.164756067
2017,YR2017,Chad,TCD,161.09,48.61308641,25.24856864,33.87296248,3145118425,5.846,334997123.7,..,9975692095,-2.988695986,640,1900,9619495837,28595233432,21.29313469,..,37,39.7020457,..,14.62854777,0.028251914,53.712,43.10477868,2.238589427,42.40996705,122.7,134.3567115,647710022,..,11.92564565,3.077531708,15016773,..,1.3,..,..,..,..,..,48.8889,1284000,..,20.3544358,60,..,3.872529528
2017,YR2017,Channel Islands,CHI,6.864,..,..,..,..,1.516,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.766,..,..,..,..,..,..,..,851.8434672,1.03818709,168665,..,..,..,..,..,..,..,..,197.9999924,..,..,..,..,0.986805733
2017,YR2017,Chile,CHL,41.052,3.874238613,83.39004122,28.5258706,..,1.678,5852183239,..,2.78E+11,1.279183341,13290,23260,2.45E+11,4.30E+11,21.59174633,6.437870539,93,27.14495803,5.8,29.60421878,4.995391678,79.909,48.35057105,1.935612733,124.5944777,7.4,217.4502551,70110000.61,66541753.59,24.84148392,1.425185044,18470439,0.3,0.5,94.75356,21.06275235,101.43016,0.9876,101.83142,93.33333333,756700,17.41872002,27.03923858,7.5,..,1.502940613
2017,YR2017,Colombia,COL,66.651,6.387892118,56.33915652,15.09333901,1.27E+11,1.825,13836696227,..,3.12E+11,1.351326676,5930,14240,2.90E+11,6.96E+11,21.61924551,8.98559562,93,20.16792111,4.1,26.81391098,5.110429218,76.925,26.92742992,3.186272628,127.2136962,14.7,130.5117702,850419982.9,5546450429,44.07486796,1.503387796,48901066,3.9,0.4,105.9868,22.92282048,114.98327,1.01407,95.73023,88.8889,1141748.984,15.19461717,15.68852127,11,41.44920543,1.924430923
2017,YR2017,Comoros,COM,65.351,31.89888687,18.22642877,11.90131645,166990006,4.275,3919473.025,..,1074778461,3.815702113,1280,2830,1042157643,2301330665,13.43344337,..,90,28.26304247,..,9.137350096,0.402552901,63.912,27.16838964,..,57.6137866,69.9,103.2858531,67220001.22,131598332.3,437.3412001,2.274118744,813892,..,0.1,76.72008,..,99.44759,0.99313,55.51029,29.99996667,1861.000061,..,0.125684891,16,1.922247893,2.849351024
2017,YR2017,"Congo, Dem. Rep.",COD,124.22,19.7026975,8.315515039,35.25052218,5126994566,6.017,1047979483,..,38019265626,3.726947653,460,860,37221270604,70294538061,24.98767838,..,80,39.04085744,..,42.19171622,43.06865977,60.026,33.66714162,0.737512018,43.45919307,91.1,134.5684177,2292639893,1076294915,35.90514722,3.258508351,81398764,..,0.8,..,..,..,..,..,46.6667,2344860,..,13.75675622,7,3.416204885,4.572945088
2017,YR2017,"Congo, Rep.",COG,112.229,6.398304298,36.30833169,94.03353272,4926170218,4.482,4406043657,..,8701334800,-3.1,1480,5070,7543809307,25916389542,22.56092984,2.159584584,70,65.17040537,..,53.52234363,-2.450274009,63.954,112.8907257,4.268296831,98.92979331,51.6,161.9110383,107040000.9,..,14.96545242,2.570629914,5110702,..,2.7,..,..,..,..,..,48.8889,342000,..,36.83827952,49.5,..,3.262153732
2017,YR2017,Costa Rica,CRI,53.46,5.013778521,70.69791639,33.05426483,25615909361,1.772,2856006597,..,58174549218,3.397181701,11090,16110,54886207998,79751485064,18.83229603,18.52229059,96,32.99486602,4.4,18.99327478,2.549715887,79.914,42.76440528,0,178.5944273,8.9,99.90802204,99260002.14,560366619.1,96.94386996,1.02767609,4949954,1,0.4,96.77837,24.25715766,110.83347,1.04103,128.92962,87.77776667,51100,13.77717057,3.035389593,22.5,14.85954422,2.08338108
2017,YR2017,Cote d'Ivoire,CIV,117.627,21.5757093,37.43854265,33.70014679,13444115476,4.704,972606666.5,..,38053606751,7.702089422,1480,3760,36074439359,91977457081,17.31019995,7.189288,70,31.06047962,..,24.68760156,-1.742196242,57.017,56.38887305,1.277400943,129.9121104,83.6,154.4630003,828919982.9,306885230.2,76.84738679,2.54780739,24437469,..,2.7,71.5999,16.45596017,98.36802,0.85067,48.44685,66.66666667,322460,16.18321331,14.89154711,8,17.09753228,3.435977339
2017,YR2017,Croatia,HRV,8.681,2.935789781,76.36492051,50.0289963,..,1.42,2040460131,..,55319620158,3.139195999,12640,25970,52128017632,1.07E+11,21.76960102,8.795543475,89,49.40911687,7.4,20.84499439,1.16886058,77.82682927,73.93037024,1.425587349,103.1730226,4.7,98.09490116,..,2483626805,73.7049857,-1.200610165,4124531,0.5,0.1,95.54716,39.73638723,96.47103,1.03299,99.40242,83.33333333,56590,21.56457605,23.58172659,22.5,..,-0.733638348
2017,YR2017,Cuba,CUB,51.592,3.800683524,..,14.54089271,..,1.637,..,..,96851000000,1.809054399,..,..,..,..,10.31274845,..,99,11.67669926,..,24.35596948,4.1151863,78.662,13.51560645,2.872403239,40.68858498,5.1,177.2651727,734719970.7,..,109.010373,0.03660521,11339259,..,0.4,89.52382,..,100.46015,0.98496,101.30917,..,109880,..,7.184622808,..,..,0.097680525
2017,YR2017,Curacao,CUW,27.942,0.379562948,..,..,..,1.5,172681564.2,..,3116610112,-1.73976542,19070,27820,3055056275,4456032342,..,..,..,..,..,18.23908339,1.585501326,78.01707317,62.728411,..,115.5478188,..,..,..,160156424.6,360.7545045,0.319536038,160175,..,..,..,..,..,..,..,..,444,..,0.258715834,..,..,0.24245324
2017,YR2017,Cyprus,CYP,4.582,2.020609494,231.3308545,73.01529923,..,1.337,18360048657,..,22638608224,4.361228837,24580,35750,21130447435,30728787491,19.91789197,14.05219408,90,73.38954144,8.4,11.32075057,1.745204825,80.672,55.29491865,1.62751716,136.1722981,2.5,90.37365014,..,428236806.6,127.6709957,0.807965016,1179680,0,..,101.26973,37.42571744,99.30669,0.9928,100.33255,..,9250,24.048269,1.68708522,6,..,0.740638514
2017,YR2017,Czech Republic,CZE,11.972,2.057568977,62.06085392,79.7260775,..,1.69,11234740946,..,2.16E+11,4.35260352,17970,35680,1.90E+11,3.78E+11,25.87295263,17.90273743,97,72.20279807,10.2,33.21672897,1.441965361,78.97804878,160.0154358,0.96908579,118.7512323,3.3,104.1405409,..,3585217057,137.1981093,0.265642664,10594438,0,0.1,97.84404,31.82987942,100.67099,1.00649,103.49158,..,78870,14.87735838,22.155676,24.5,..,0.408265434
2017,YR2017,Denmark,DNK,4.123,1.427913254,197.5467584,55.13886639,..,1.75,3376912367,..,3.29E+11,2.036165206,56340,55560,3.25E+11,3.20E+11,21.84869738,13.8774028,97,48.14223538,9.1,20.46644117,1.133529645,81.10243902,59.46048931,1.146016169,124.4344914,4.3,100.4555587,..,1314451448,137.2941176,0.643350904,5764980,0.1,0.1,103.7764,38.94803646,101.26809,1.00288,129.07748,..,42920,33.3688136,17.92764183,3.5,..,0.774461185
2017,YR2017,Djibouti,DJI,18.841,1.44987379,23.30575767,147.0050914,3355825880,2.785,165001125.4,..,2766868072,5.076899643,3000,..,2831210852,..,47.40791919,..,81,178.4344158,5.4,11.80262294,0.557407623,65.893,32.88917203,..,39.51407638,61.2,101.0763123,142490005.5,58969164.98,40.72894737,1.599962382,944097,17.1,1.2,62.97632,..,69.59624,1.0255,47.84858,54.4445,23200,..,1.232094286,14,57.79496091,1.754558927
2017,YR2017,Dominica,DMA,..,13.4493716,35.05768591,43.39013651,295574639.7,..,24103787.49,..,519837037,-6.79942797,7790,11490,556892165.3,821293422.5,..,..,77,64.56699393,..,11.10889453,-3.204970871,..,42.12858731,..,105.2786252,35,107.5469707,18989999.77,44351321.08,95.27733333,0.21153652,71458,..,..,..,..,..,..,..,57.77776667,750,..,0.6733322,12,11.74103108,0.642137055
2017,YR2017,Dominican Republic,DOM,94.26,5.342666643,45.13347788,23.68214534,31167814885,2.367,3597900000,..,79998045976,4.666704676,7090,15590,74569119049,1.64E+11,22.47188432,8.569574559,86,26.54294008,5.9,28.068774,4.181375036,73.689,34.77709944,0.700998298,83.41139781,29.7,106.5096662,117629997.3,6177800000,217.6181122,1.103628391,10513131,0.7,0.9,95.32809,15.16246613,107.79981,0.99357,79.73947,83.33333333,48670,13.03075106,19.21573704,16.5,15.58050956,2.156776713
2017,YR2017,Ecuador,ECU,79.261,9.329258912,37.67532631,20.83281789,41105540619,2.451,618845412.3,..,1.04E+11,2.368386526,5860,11240,98363985890,1.89E+11,26.28025933,8.009670089,81,21.5889035,4.7,32.52358756,1.946398244,76.584,37.52018465,2.361263384,87.28679711,14.5,161.8529893,203210006.7,2849068577,67.58480029,1.768538648,16785361,3.2,0.4,105.41585,..,103.53494,1.01995,102.19831,68.8889,256370,..,14.95513971,48.5,30.01075584,1.982365259
2017,YR2017,"Egypt, Arab Rep.",EGY,53.819,11.4852853,99.04792184,15.8184438,84428715036,3.37,7408700000,..,2.35E+11,4.181221001,3040,11510,2.93E+11,1.11E+12,15.27377522,0.569727166,94,29.30835735,9,33.75076369,22.93255423,71.656,37.06135985,1.422609271,106.7559394,21.9,147.8550952,32840000.15,24737400000,96.88341253,2.09083472,96442593,3.2,0.1,97.18955,..,106.13347,0.99414,86.71445,83.33333333,1001450,..,11.55079702,16.5,15.32846798,2.027628946
2017,YR2017,El Salvador,SLV,69.459,5.042522465,57.03151412,28.98230905,17179946768,2.059,503801415.2,..,24928000000,2.306557031,3600,7530,22985164889,48095247314,16.61625481,5.737270823,85,45.47568999,6.4,25.16447368,0.877637937,72.872,65.51668806,1.051785415,148.3697097,14.2,217.2858132,151619995.1,4996353545,308.3070463,0.501858163,6388122,1.9,0.6,90.37033,25.14896329,96.15064,0.97602,71.49817,92.22223333,21040,17.79020864,2.151679258,16.5,51.60643312,1.593741609
2017,YR2017,Equatorial Guinea,GNQ,155.622,2.320427701,21.45747697,57.49678308,..,4.599,304074312.3,..,12289913729,-4.685683868,7080,19470,8935969372,24569364957,12.61595044,..,30,40.19430789,..,56.10488153,12.66859744,58.061,59.98414767,..,44.85832828,88.2,145.1050961,6929999.828,..,44.99112299,3.780716547,1262001,..,7,..,17.22877566,..,..,..,45.55556667,28050,5.924105485,1.765312041,33,..,4.492262
2017,YR2017,Eritrea,ERI,52.553,..,..,..,818530216.5,4.112,55468000,..,..,..,..,..,..,..,..,..,99,..,..,..,..,65.538,..,..,20.36395515,43.4,89.81517754,79129997.25,..,..,..,..,..,0.7,64.18666,..,68.47452,0.87478,47.49213,28.88886667,117600,..,2.958340929,84,..,..
2017,YR2017,Estonia,EST,7.698,2.370886894,72.40548153,76.13768653,..,1.59,1703867593,..,26792757827,5.748802092,18690,32790,24616846678,43192606525,26.57541689,17.56322819,93,71.85742861,8.1,24.0077263,3.640092913,78.09268293,116.3486051,2.028362263,144.3413244,2.8,94.88493114,..,505905074.4,30.30559006,0.121070631,1317384,0.3,0.9,97.23144,34.79416709,97.23017,1.01176,117.52009,50,45340,20.98127055,19.50809905,3.5,..,0.345466679
2017,YR2017,Eswatini,SWZ,76.695,8.342972804,23.88846787,43.07533541,652166823.5,3.018,-57810128.45,..,4446248678,2.024962849,3590,10060,4036755401,11317467022,12.70162255,0.297026963,89,43.83971929,..,33.53812955,2.853881929,58.319,77.79591855,1.796563252,93.52732251,58.1,107.099793,146610000.6,144311990.8,65.39261628,0.962067725,1124753,..,27.7,95.81927,..,115.16014,..,..,58.8889,17360,..,4.233008206,30,2.211978109,1.667043631
2017,YR2017,Ethiopia,ETH,66.727,33.78355394,..,7.630334495,26656540551,4.35,4017159565,..,81760441159,9.503858571,740,1890,78346042484,2.01E+11,38.44885335,..,65,23.4772345,..,23.58185167,6.722117677,65.872,23.44776976,0.676662211,37.2180717,57.7,140.082932,4124270020,393379170,106.400024,2.663467978,106400024,..,1.1,..,9.446023871,..,..,..,70.00003333,1104300,7.604891881,18.47496031,33,20.81510702,4.873830952
2017,YR2017,Faroe Islands,FRO,..,19.2805217,..,..,..,2.5,..,..,..,..,..,..,..,..,..,..,..,..,..,16.64421638,..,82.29756098,..,..,117.1484141,..,118.3857975,..,158410000,34.62105866,0.32744786,48331,..,..,..,..,..,..,..,..,1396.000061,..,0.023371679,..,..,0.653758953
2017,YR2017,Fiji,FJI,49.353,10.53182771,67.18466978,..,876505373.7,2.788,387602565.3,..,5353404419,5.425740314,5480,9700,4804337164,8511236223,..,3.371011942,94,..,..,15.6940491,1.628640772,67.252,63.06267444,0.917588308,117.8305767,25.4,111.201051,145899993.9,274232982.6,48.02731253,0.578334254,877459,..,..,..,27.17342109,..,..,..,70,18270,24.61472962,0.99036935,40,1.768480182,1.491917849
2017,YR2017,Finland,FIN,5.813,2.321234803,119.6160064,37.68407999,..,1.49,16397062923,..,2.54E+11,3.05128111,44680,46740,2.46E+11,2.57E+11,23.90415661,9.561327551,94,37.56936909,9.4,24.31915318,0.742883916,81.63170732,54.49721036,1.365689345,129.9132285,1.8,90.93509714,..,879022662.5,18.1244908,0.234670532,5508214,0.1,0.1,101.49832,36.57151715,100.15464,1.05626,153.96358,..,338450,20.76400115,14.16031393,17,..,0.293287961
2017,YR2017,French Polynesia,PYF,38.688,..,..,..,..,1.956,79070196.57,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.251,..,..,104.2509652,..,86.56165876,..,581559968,75.43797814,0.554953683,276103,..,..,..,..,..,..,..,..,4000,..,0.005850397,..,..,0.635710609
2017,YR2017,Gabon,GAB,96.227,5.265764844,18.35901429,50.22675397,6458620272,4.008,1498038420,..,14892609693,0.479762271,6500,16640,13425764537,34357763181,21.41378354,..,63,24.84198647,6,45.46730899,3.812945186,65.839,53.71791892,1.810489469,128.9816609,46,159.6700797,106349998.5,18460000,8.013439671,2.796855564,2064823,3.4,3.9,..,17.65452712,..,..,..,36.66663333,267670,11.0849703,25.1293641,33,..,3.26664178
2017,YR2017,"Gambia, The",GMB,78.185,21.00189469,37.71581794,22.49145686,653646567,5.281,5445631.489,..,1504954958,4.822611249,660,2420,1452595639,5354136061,17.0282683,0.080396991,90,38.99079955,..,17.89275502,3.92171862,61.44,43.52289725,..,133.9723898,60.4,105.182574,278450012.2,228181209.4,218.7642292,2.968565918,2213894,..,1.9,..,..,95.23711,..,..,63.33333333,11300,..,1.366154072,25,16.77838265,4.098745146
2017,YR2017,Georgia,GEO,46.408,6.240171534,57.44359681,46.52750008,15923922740,2.062,1902468437,..,16242956764,4.8,4030,10630,15022924364,39620255068,27.29007868,3.736107477,95,57.51232162,6.3,20.21431883,8.535416644,73.414,65.72079305,2.032071264,137.2607838,10,148.6530761,446730011,1793945161,65.22278596,0.013386075,3728004,5,0.4,113.7016,23.20904182,100.35831,1.01057,103.38106,86.6667,69700,22.0582066,6.442949313,2,29.27101539,0.692303719
2017,YR2017,Ghana,GHA,66.611,19.69615516,24.503817,35.25800386,22353658125,3.926,3254990000,..,58996776238,8.143446549,1900,4340,55306701780,1.26E+11,21.50042834,4.443816711,95,38.39020074,..,30.78453781,10.35275241,63.463,44.8871984,0.401718843,126.2016214,50,176.8944543,1263050049,3536410000,127.9839633,2.22053243,29121471,..,1.7,94.72446,..,105.50988,0.99687,69.00922,68.8889,238540,..,7.794719421,14,9.37085467,3.415210844
2017,YR2017,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121.6644924,..,49.95649648,..,..,3372.8,-0.026680501,33728,..,..,92.25806,..,103.54403,0.9895,117.47212,..,10,..,13.15933523,..,..,-0.026680501
2017,YR2017,Greece,GRC,7.223,3.702890395,115.0609076,32.99039638,..,1.35,3439131880,..,2.03E+11,1.505099339,18340,28640,1.97E+11,3.08E+11,12.50952614,11.99180698,97,34.01015863,6.6,15.03822946,0.599142248,81.28780488,44.02578094,2.519121405,122.4009386,4.6,89.15031338,..,400870186.2,83.43428239,-0.197783225,10754679,0.9,..,96.76636,46.14643769,99.55348,0.97104,104.49627,..,131960,25.97193693,11.02835053,12.5,..,0.231212226
2017,YR2017,Greenland,GRL,..,19.23157291,..,40.90098103,..,2.09,..,..,..,0.468546638,..,..,..,..,23.15621969,4.337204371,..,43.97318917,..,17.07716954,1.939001521,..,..,..,110.1821852,..,91.21824314,..,..,0.136852235,-0.026700606,56171,..,..,..,..,..,..,..,..,410450,..,22.37828286,..,..,0.259440907
2017,YR2017,Grenada,GRD,29.177,5.365836953,48.80892065,51.3097066,537360177.6,2.083,138812161.5,..,1126882296,4.459048241,8900,13300,986288080.5,1474158850,..,..,85,53.12888506,..,12.7023684,1.615231055,72.388,39.9331857,..,102.0771326,15.3,96.83241907,5840000.153,47272753.03,326.1,0.554413883,110874,..,..,120.99553,..,111.44773,0.98673,114.4597,53.33333333,340,..,0.222068705,15,9.395039479,0.80882886
2017,YR2017,Guam,GUM,31.713,..,..,19.29584686,..,2.334,..,..,5851000000,0.24980784,..,..,..,..,..,..,..,51.7176551,..,..,0.714756943,79.631,11.5023073,..,..,..,112.3642945,..,..,304.2240741,0.812883412,164281,..,..,..,..,..,..,..,..,540,..,0.071134099,..,..,0.899438188
2017,YR2017,Guatemala,GTM,70.93,10.05816984,42.70240596,18.79600928,22971891189,2.92,1013100000,..,75620081928,2.760334857,4060,8020,68647279586,1.36E+11,12.06440111,5.340509115,86,26.86122961,..,25.26914483,3.619170034,73.81,38.86533742,0.363192099,118.1585424,27.1,184.2438973,366700012.2,8393882100,157.8474804,1.981532621,16914936,..,0.4,79.94133,..,101.19489,0.96256,52.8351,78.8889,108890,..,10.12111264,26.5,28.60559636,2.696398843
2017,YR2017,Guinea,GIN,135.294,20.52847253,19.79234521,44.66029845,2337204900,4.777,577590000,..,10324668267,10.30000083,820,2360,9951571261,28454053279,22.27041715,..,48,56.59133532,..,31.6539845,10.35650687,60.706,78.23980191,2.708320106,96.95447755,103.2,109.1497158,472269989,44660000,49.11093521,2.765010865,12067539,..,1.5,..,..,..,..,..,52.22223333,245860,..,24.79928495,15,1.917425857,3.699714024
2017,YR2017,Guinea-Bissau,GNB,104.823,49.15780779,20.91764649,27.77397262,342991287.5,4.553,15652439.96,..,1346841897,5.919176626,680,1740,1235827736,3177784275,9.000980532,..,86,33.0730443,..,12.60017043,5.93859668,57.673,45.21688859,..,78.4851311,84.5,101.9859387,113360000.6,104919759.1,65.01230441,2.532080949,1828146,..,3.6,..,12.66050873,..,..,..,47.77776667,36130,10.3228332,11.61993346,8.5,1.90390324,3.496031637
2017,YR2017,Guyana,GUY,74.382,13.20683784,53.52531017,40.42887693,1582869380,2.485,327343651.2,..,3555205811,2.100003391,4340,7950,3362649512,6165447580,20.72293128,0.090739357,99,46.24123136,..,34.11097026,-0.626201193,69.624,86.29598856,1.679493495,82.97107151,31.2,125.3662626,51130001.07,322340617.5,3.938130556,0.49851809,775221,..,1.5,..,..,..,..,..,55.55553333,214970,..,5.306077348,18,..,0.709757346
2017,YR2017,Haiti,HTI,51.676,17.92984125,32.84488821,18.83545203,2169815133,2.986,374855000,..,8409497402,1.17328004,760,1830,8381348201,20100032648,28.97239267,..,69,56.48081219,..,61.32605423,13.37824179,63.29,57.98206203,0.00087532,57.41806456,66.7,265.3915951,981030029.3,2721841068,398.4893324,1.305066708,10982366,..,2,..,..,..,..,..,36.66666667,27750,..,0.353092294,97,1.248383736,3.068597255
2017,YR2017,Honduras,HND,72.912,12.84493271,59.81544376,43.38777919,8825693864,2.496,949955941.5,..,23100748922,4.788026945,2220,4570,20923772360,43054263260,24.16082656,3.128162156,96,57.94943174,3.2,26.47477854,4.407213803,74.898,86.57295081,1.743808343,87.32089987,18.2,133.499715,441589996.3,4322761614,84.27038162,1.692228879,9429013,17.2,0.3,81.62433,..,91.53496,1.05166,52.17891,71.11113333,112490,..,10.86370093,42,23.9992136,2.839474654
2017,YR2017,"Hong Kong SAR, China",HKG,2.705,0.065193651,217.11593,188.7352807,..,1.125,1.26E+11,..,3.42E+11,3.84949281,46420,64390,3.43E+11,4.76E+11,22.0428145,..,..,187.6500092,..,7.210019693,2.951597937,84.6804878,333.6912516,..,251.7650057,..,97.23915381,..,436898438.6,7039.714286,0.748222905,7391700,..,..,103.11366,..,107.76232,1.00417,105.34919,..,1110,..,48.92550475,1.5,..,0.748222905
2017,YR2017,Hungary,HUN,23.979,3.798119238,57.44992027,87.14309621,..,1.54,-12030708014,..,1.42E+11,4.322809001,13080,27990,1.28E+11,2.74E+11,22.84854514,17.30446019,99,79.8541973,7.9,25.6019452,3.704230088,75.81707317,156.40173,1.050167624,102.2119005,4.5,102.7425016,..,4117235450,108.1184801,-0.265860932,9787966,0.6,0.1,105.05003,39.40096166,100.80547,0.99905,103.48996,52.22223333,93030,22.92920903,22.59755816,7,..,0.133177105
2017,YR2017,Iceland,ISL,6.269,..,97.82885671,46.10418783,..,1.71,-6999892981,..,24489493459,4.603781375,60740,54140,20857546613,18591462282,22.12516671,26.37430834,92,42.02193871,..,..,-0.057620134,82.66097561,48.39626438,..,122.8081928,2,97.05188455,..,187115096.1,3.425436409,2.345582676,343400,..,0.1,..,32.15922585,100.35144,0.99555,117.51671,..,103000,24.15649925,2.50646685,11.5,..,2.385884023
